county_fips,county_name,state,dma_code,dma_name
42087,Mifflin,PA,566,HARRISBURG-LANCASTER-LEBANON-YORK
42089,Monroe,PA,577,WILKES BARRE-SCRANTON
42091,Montgomery,PA,504,PHILADELPHIA
42093,Montour,PA,577,WILKES BARRE-SCRANTON
42095,Northampton,PA,504,PHILADELPHIA
42097,Northumberland,PA,577,WILKES BARRE-SCRANTON
42099,Perry,PA,566,HARRISBURG-LANCASTER-LEBANON-YORK
42101,Philadelphia,PA,504,PHILADELPHIA
42103,Pike,PA,501,NEW YORK
42105,Potter,PA,514,BUFFALO
42107,Schuylkill,PA,577,WILKES BARRE-SCRANTON
42109,Snyder,PA,577,WILKES BARRE-SCRANTON
42111,Somerset,PA,574,JOHNSTOWN-ALTOONA
42113,Sullivan,PA,577,WILKES BARRE-SCRANTON
42115,Susquehanna,PA,577,WILKES BARRE-SCRANTON
42117,Tioga,PA,565,ELMIRA
42119,Union,PA,577,WILKES BARRE-SCRANTON
42121,Venango,PA,508,PITTSBURGH
42123,Warren,PA,516,ERIE
42125,Washington,PA,508,PITTSBURGH
42127,Wayne,PA,577,WILKES BARRE-SCRANTON
42129,Westmoreland,PA,508,PITTSBURGH
42131,Wyoming,PA,577,WILKES BARRE-SCRANTON
42133,York,PA,566,HARRISBURG-LANCASTER-LEBANON-YORK
44001,Bristol,RI,521,PROVIDENCE-NEW BEDFORD
44003,Kent,RI,521,PROVIDENCE-NEW BEDFORD
44005,Newport,RI,521,PROVIDENCE-NEW BEDFORD
44007,Providence,RI,521,PROVIDENCE-NEW BEDFORD
44009,Washington,RI,521,PROVIDENCE-NEW BEDFORD
45001,Abbeville,SC,567,GREENVILLE-SPARTANBURG-ASHEVILLE
45003,Aiken,SC,520,AUGUSTA
45005,Allendale,SC,520,AUGUSTA
45007,Anderson,SC,567,GREENVILLE-SPARTANBURG-ASHEVILLE
45009,Bamberg,SC,520,AUGUSTA
45011,Barnwell,SC,520,AUGUSTA
45013,Beaufort,SC,507,SAVANNAH
45015,Berkeley,SC,519,"CHARLESTON, SC"
45017,Calhoun,SC,546,"COLUMBIA, SC"
45019,Charleston,SC,519,"CHARLESTON, SC"
45021,Cherokee,SC,567,GREENVILLE-SPARTANBURG-ASHEVILLE
45023,Chester,SC,517,CHARLOTTE
45025,Chesterfield,SC,517,CHARLOTTE
45027,Clarendon,SC,546,"COLUMBIA, SC"
45029,Colleton,SC,519,"CHARLESTON, SC"
45031,Darlington,SC,570,MYRTLE BEACH-FLORENCE
45033,Dillon,SC,570,MYRTLE BEACH-FLORENCE
45035,Dorchester,SC,519,"CHARLESTON, SC"
45037,Edgefield,SC,520,AUGUSTA
45039,Fairfield,SC,546,"COLUMBIA, SC"
45041,Florence,SC,570,MYRTLE BEACH-FLORENCE
45043,Georgetown,SC,519,"CHARLESTON, SC"
45045,Greenville,SC,567,GREENVILLE-SPARTANBURG-ASHEVILLE
45047,Greenwood,SC,567,GREENVILLE-SPARTANBURG-ASHEVILLE
45049,Hampton,SC,507,SAVANNAH
45051,Horry,SC,570,MYRTLE BEACH-FLORENCE
45053,Jasper,SC,507,SAVANNAH
45055,Kershaw,SC,546,"COLUMBIA, SC"
45057,Lancaster,SC,517,CHARLOTTE
45059,Laurens,SC,567,GREENVILLE-SPARTANBURG-ASHEVILLE
45061,Lee,SC,546,"COLUMBIA, SC"
45063,Lexington,SC,546,"COLUMBIA, SC"
45065,McCormick,SC,520,AUGUSTA
45067,Marion,SC,570,MYRTLE BEACH-FLORENCE
45069,Marlboro,SC,570,MYRTLE BEACH-FLORENCE
45071,Newberry,SC,546,"COLUMBIA, SC"
45073,Oconee,SC,567,GREENVILLE-SPARTANBURG-ASHEVILLE
45075,Orangeburg,SC,546,"COLUMBIA, SC"
45077,Pickens,SC,567,GREENVILLE-SPARTANBURG-ASHEVILLE
45079,Richland,SC,546,"COLUMBIA, SC"
45081,Saluda,SC,546,"COLUMBIA, SC"
45083,Spartanburg,SC,567,GREENVILLE-SPARTANBURG-ASHEVILLE
45085,Sumter,SC,546,"COLUMBIA, SC"
45087,Union,SC,567,GREENVILLE-SPARTANBURG-ASHEVILLE
45089,Williamsburg,SC,519,"CHARLESTON, SC"
45091,York,SC,517,CHARLOTTE
46003,Aurora,SD,725,SIOUX FALLS (MITCHELL)
46005,Beadle,SD,725,SIOUX FALLS (MITCHELL)
46007,Bennett,SD,764,RAPID CITY
46009,Bon Homme,SD,725,SIOUX FALLS (MITCHELL)
46011,Brookings,SD,725,SIOUX FALLS (MITCHELL)
46013,Brown,SD,725,SIOUX FALLS (MITCHELL)
46015,Brule,SD,725,SIOUX FALLS (MITCHELL)
46017,Buffalo,SD,725,SIOUX FALLS (MITCHELL)
46019,Butte,SD,764,RAPID CITY
46021,Campbell,SD,725,SIOUX FALLS (MITCHELL)
46023,Charles Mix,SD,725,SIOUX FALLS (MITCHELL)
46025,Clark,SD,725,SIOUX FALLS (MITCHELL)
46027,Clay,SD,725,SIOUX FALLS (MITCHELL)
46029,Codington,SD,725,SIOUX FALLS (MITCHELL)
46031,Corson,SD,687,MINOT-BISMARCK-DICKINSON
46033,Custer,SD,764,RAPID CITY
46035,Davison,SD,725,SIOUX FALLS (MITCHELL)
46037,Day,SD,725,SIOUX FALLS (MITCHELL)
46039,Deuel,SD,725,SIOUX FALLS (MITCHELL)
46041,Dewey,SD,725,SIOUX FALLS (MITCHELL)
46043,Douglas,SD,725,SIOUX FALLS (MITCHELL)
46045,Edmunds,SD,725,SIOUX FALLS (MITCHELL)
46047,Fall River,SD,764,RAPID CITY
46049,Faulk,SD,725,SIOUX FALLS (MITCHELL)
46051,Grant,SD,725,SIOUX FALLS (MITCHELL)
46053,Gregory,SD,725,SIOUX FALLS (MITCHELL)
46055,Haakon,SD,764,RAPID CITY
46057,Hamlin,SD,725,SIOUX FALLS (MITCHELL)
46059,Hand,SD,725,SIOUX FALLS (MITCHELL)
46061,Hanson,SD,725,SIOUX FALLS (MITCHELL)
46063,Harding,SD,764,RAPID CITY
46065,Hughes,SD,725,SIOUX FALLS (MITCHELL)
46067,Hutchinson,SD,725,SIOUX FALLS (MITCHELL)
46069,Hyde,SD,725,SIOUX FALLS (MITCHELL)
46071,Jackson,SD,764,RAPID CITY
46073,Jerauld,SD,725,SIOUX FALLS (MITCHELL)
46075,Jones,SD,764,RAPID CITY
46077,Kingsbury,SD,725,SIOUX FALLS (MITCHELL)
46079,Lake,SD,725,SIOUX FALLS (MITCHELL)
46081,Lawrence,SD,764,RAPID CITY
46083,Lincoln,SD,725,SIOUX FALLS (MITCHELL)
46085,Lyman,SD,725,SIOUX FALLS (MITCHELL)
46087,McCook,SD,725,SIOUX FALLS (MITCHELL)
46089,McPherson,SD,725,SIOUX FALLS (MITCHELL)
46091,Marshall,SD,725,SIOUX FALLS (MITCHELL)
46093,Meade,SD,764,RAPID CITY
46095,Mellette,SD,725,SIOUX FALLS (MITCHELL)
46097,Miner,SD,725,SIOUX FALLS (MITCHELL)
46099,Minnehaha,SD,725,SIOUX FALLS (MITCHELL)
46101,Moody,SD,725,SIOUX FALLS (MITCHELL)
46103,Pennington,SD,764,RAPID CITY
46105,Perkins,SD,764,RAPID CITY
46107,Potter,SD,725,SIOUX FALLS (MITCHELL)
46109,Roberts,SD,725,SIOUX FALLS (MITCHELL)
46111,Sanborn,SD,725,SIOUX FALLS (MITCHELL)
46113,Shannon,SD,764,RAPID CITY
46115,Spink,SD,725,SIOUX FALLS (MITCHELL)
46117,Stanley,SD,725,SIOUX FALLS (MITCHELL)
46119,Sully,SD,725,SIOUX FALLS (MITCHELL)
46121,Todd,SD,725,SIOUX FALLS (MITCHELL)
46123,Tripp,SD,725,SIOUX FALLS (MITCHELL)
46125,Turner,SD,725,SIOUX FALLS (MITCHELL)
46127,Union,SD,624,SIOUX CITY
46129,Walworth,SD,725,SIOUX FALLS (MITCHELL)
46135,Yankton,SD,725,SIOUX FALLS (MITCHELL)
46137,Ziebach,SD,764,RAPID CITY
47001,Anderson,TN,557,KNOXVILLE
47003,Bedford,TN,659,NASHVILLE
47005,Benton,TN,659,NASHVILLE
47007,Bledsoe,TN,575,CHATTANOOGA
47009,Blount,TN,557,KNOXVILLE
47011,Bradley,TN,575,CHATTANOOGA
47013,Campbell,TN,557,KNOXVILLE
47015,Cannon,TN,659,NASHVILLE
47017,Carroll,TN,639,"JACKSON, TN"
47019,Carter,TN,531,"TRI-CITIES, TN-VA"
47021,Cheatham,TN,659,NASHVILLE
47023,Chester,TN,639,"JACKSON, TN"
47025,Claiborne,TN,557,KNOXVILLE
47027,Clay,TN,659,NASHVILLE
47029,Cocke,TN,557,KNOXVILLE
47031,Coffee,TN,659,NASHVILLE
47033,Crockett,TN,640,MEMPHIS
47035,Cumberland,TN,557,KNOXVILLE
47037,Davidson,TN,659,NASHVILLE
47039,Decatur,TN,659,NASHVILLE
47041,Dekalb,TN,659,NASHVILLE
47043,Dickson,TN,659,NASHVILLE
47045,Dyer,TN,640,MEMPHIS
47047,Fayette,TN,640,MEMPHIS
47049,Fentress,TN,557,KNOXVILLE
47051,Franklin,TN,659,NASHVILLE
47053,Gibson,TN,639,"JACKSON, TN"
47055,Giles,TN,659,NASHVILLE
47057,Grainger,TN,557,KNOXVILLE
47059,Greene,TN,531,"TRI-CITIES, TN-VA"
47061,Grundy,TN,575,CHATTANOOGA
47063,Hamblen,TN,557,KNOXVILLE
47065,Hamilton,TN,575,CHATTANOOGA
47067,Hancock,TN,557,KNOXVILLE
47069,Hardeman,TN,640,MEMPHIS
47071,Hardin,TN,639,"JACKSON, TN"
47073,Hawkins,TN,531,"TRI-CITIES, TN-VA"
47075,Haywood,TN,640,MEMPHIS
47077,Henderson,TN,639,"JACKSON, TN"
47079,Henry,TN,659,NASHVILLE
47081,Hickman,TN,659,NASHVILLE
47083,Houston,TN,659,NASHVILLE
47085,Humphreys,TN,659,NASHVILLE
47087,Jackson,TN,659,NASHVILLE
47089,Jefferson,TN,557,KNOXVILLE
47091,Johnson,TN,531,"TRI-CITIES, TN-VA"
47093,Knox,TN,557,KNOXVILLE
47095,Lake,TN,632,PADUCAH-CAPE GIRARDEAU-HARRISBURG
47097,Lauderdale,TN,640,MEMPHIS
47099,Lawrence,TN,659,NASHVILLE
47101,Lewis,TN,659,NASHVILLE
47103,Lincoln,TN,691,HUNTSVILLE-DECATUR-FLORENCE
47105,Loudon,TN,557,KNOXVILLE
47107,McMinn,TN,575,CHATTANOOGA
47109,McNairy,TN,640,MEMPHIS
47111,Macon,TN,659,NASHVILLE
47113,Madison,TN,639,"JACKSON, TN"
47115,Marion,TN,575,CHATTANOOGA
47117,Marshall,TN,659,NASHVILLE
47119,Maury,TN,659,NASHVILLE
47121,Meigs,TN,575,CHATTANOOGA
47123,Monroe,TN,557,KNOXVILLE
47125,Montgomery,TN,659,NASHVILLE
47127,Moore,TN,659,NASHVILLE
47129,Morgan,TN,557,KNOXVILLE
47131,Obion,TN,632,PADUCAH-CAPE GIRARDEAU-HARRISBURG
47133,Overton,TN,659,NASHVILLE
47135,Perry,TN,659,NASHVILLE
47137,Pickett,TN,659,NASHVILLE
47139,Polk,TN,575,CHATTANOOGA
47141,Putnam,TN,659,NASHVILLE
47143,Rhea,TN,575,CHATTANOOGA
47145,Roane,TN,557,KNOXVILLE
47147,Robertson,TN,659,NASHVILLE
47149,Rutherford,TN,659,NASHVILLE
47151,Scott,TN,557,KNOXVILLE
47153,Sequatchie,TN,575,CHATTANOOGA
47155,Sevier,TN,557,KNOXVILLE
47157,Shelby,TN,640,MEMPHIS
47159,Smith,TN,659,NASHVILLE
47161,Stewart,TN,659,NASHVILLE
47163,Sullivan,TN,531,"TRI-CITIES, TN-VA"
47165,Sumner,TN,659,NASHVILLE
47167,Tipton,TN,640,MEMPHIS
47169,Trousdale,TN,659,NASHVILLE
47171,Unicoi,TN,531,"TRI-CITIES, TN-VA"
47173,Union,TN,557,KNOXVILLE
47175,Van Buren,TN,659,NASHVILLE
47177,Warren,TN,659,NASHVILLE
47179,Washington,TN,531,"TRI-CITIES, TN-VA"
47181,Wayne,TN,659,NASHVILLE
47183,Weakley,TN,632,PADUCAH-CAPE GIRARDEAU-HARRISBURG
47185,White,TN,659,NASHVILLE
47187,Williamson,TN,659,NASHVILLE
47189,Wilson,TN,659,NASHVILLE
48001,Anderson,TX,623,DALLAS-FORT WORTH
48003,Andrews,TX,633,ODESSA-MIDLAND
48005,Angelina,TX,709,TYLER-LONGVIEW (LFKN&NCGD)
48007,Aransas,TX,600,CORPUS CHRISTI
48009,Archer,TX,627,WICHITA FALLS-LAWTON
48011,Armstrong,TX,634,AMARILLO
48013,Atascosa,TX,641,SAN ANTONIO
48015,Austin,TX,618,HOUSTON
48017,Bailey,TX,651,LUBBOCK
48019,Bandera,TX,641,SAN ANTONIO
48021,Bastrop,TX,635,AUSTIN
48023,Baylor,TX,627,WICHITA FALLS-LAWTON
48025,Bee,TX,600,CORPUS CHRISTI
48027,Bell,TX,625,WACO-TEMPLE-BRYAN
48029,Bexar,TX,641,SAN ANTONIO
48031,Blanco,TX,635,AUSTIN
48033,Borden,TX,651,LUBBOCK
48035,Bosque,TX,623,DALLAS-FORT WORTH
48037,Bowie,TX,612,SHREVEPORT
48039,Brazoria,TX,618,HOUSTON
48041,Brazos,TX,625,WACO-TEMPLE-BRYAN
48043,Brewster,TX,633,ODESSA-MIDLAND
48045,Briscoe,TX,634,AMARILLO
48047,Brooks,TX,600,CORPUS CHRISTI
48049,Brown,TX,662,ABILENE-SWEETWATER
48051,Burleson,TX,625,WACO-TEMPLE-BRYAN
48053,Burnet,TX,635,AUSTIN
48055,Caldwell,TX,635,AUSTIN
48057,Calhoun,TX,618,HOUSTON
48059,Callahan,TX,662,ABILENE-SWEETWATER
48061,Cameron,TX,636,HARLINGEN-WESLACO-BROWNSVILLE
48063,Camp,TX,709,TYLER-LONGVIEW (LFKN&NCGD)
48065,Carson,TX,634,AMARILLO
48067,Cass,TX,612,SHREVEPORT
48069,Castro,TX,634,AMARILLO
48071,Chambers,TX,618,HOUSTON
48073,Cherokee,TX,709,TYLER-LONGVIEW (LFKN&NCGD)
48075,Childress,TX,634,AMARILLO
48077,Clay,TX,627,WICHITA FALLS-LAWTON
48079,Cochran,TX,651,LUBBOCK
48081,Coke,TX,661,SAN ANGELO
48083,Coleman,TX,662,ABILENE-SWEETWATER
48085,Collin,TX,623,DALLAS-FORT WORTH
48087,Collingsworth,TX,634,AMARILLO
48089,Colorado,TX,618,HOUSTON
48091,Comal,TX,641,SAN ANTONIO
48093,Comanche,TX,623,DALLAS-FORT WORTH
48095,Concho,TX,661,SAN ANGELO
48097,Cooke,TX,623,DALLAS-FORT WORTH
48099,Coryell,TX,625,WACO-TEMPLE-BRYAN
48101,Cottle,TX,634,AMARILLO
48103,Crane,TX,633,ODESSA-MIDLAND
48105,Crockett,TX,661,SAN ANGELO
48107,Crosby,TX,651,LUBBOCK
48109,Culberson,TX,765,EL PASO
48111,Dallam,TX,634,AMARILLO
48113,Dallas,TX,623,DALLAS-FORT WORTH
48115,Dawson,TX,651,LUBBOCK
48117,Deaf Smith,TX,634,AMARILLO
48119,Delta,TX,623,DALLAS-FORT WORTH
48121,Denton,TX,623,DALLAS-FORT WORTH
48123,De Witt,TX,641,SAN ANTONIO
48125,Dickens,TX,651,LUBBOCK
48127,Dimmit,TX,641,SAN ANTONIO
48129,Donley,TX,634,AMARILLO
48131,Duval,TX,600,CORPUS CHRISTI
48133,Eastland,TX,662,ABILENE-SWEETWATER
48135,Ector,TX,633,ODESSA-MIDLAND
48137,Edwards,TX,641,SAN ANTONIO
48139,Ellis,TX,623,DALLAS-FORT WORTH
48141,El Paso,TX,765,EL PASO
48143,Erath,TX,623,DALLAS-FORT WORTH
48145,Falls,TX,625,WACO-TEMPLE-BRYAN
48147,Fannin,TX,623,DALLAS-FORT WORTH
48149,Fayette,TX,635,AUSTIN
48151,Fisher,TX,662,ABILENE-SWEETWATER
48153,Floyd,TX,651,LUBBOCK
48155,Foard,TX,627,WICHITA FALLS-LAWTON
48157,Fort Bend,TX,618,HOUSTON
48159,Franklin,TX,709,TYLER-LONGVIEW (LFKN&NCGD)
48161,Freestone,TX,623,DALLAS-FORT WORTH
48163,Frio,TX,641,SAN ANTONIO
48165,Gaines,TX,651,LUBBOCK
48167,Galveston,TX,618,HOUSTON
48169,Garza,TX,651,LUBBOCK
48171,Gillespie,TX,635,AUSTIN
48173,Glasscock,TX,633,ODESSA-MIDLAND
48175,Goliad,TX,641,SAN ANTONIO
48177,Gonzales,TX,641,SAN ANTONIO
48179,Gray,TX,634,AMARILLO
48181,Grayson,TX,657,SHERMAN-ADA
48183,Gregg,TX,709,TYLER-LONGVIEW (LFKN&NCGD)
48185,Grimes,TX,618,HOUSTON
48187,Guadalupe,TX,641,SAN ANTONIO
48189,Hale,TX,651,LUBBOCK
48191,Hall,TX,634,AMARILLO
48193,Hamilton,TX,623,DALLAS-FORT WORTH
48195,Hansford,TX,634,AMARILLO
48197,Hardeman,TX,627,WICHITA FALLS-LAWTON
48199,Hardin,TX,692,BEAUMONT-PORT ARTHUR
48201,Harris,TX,618,HOUSTON
48203,Harrison,TX,612,SHREVEPORT
48205,Hartley,TX,634,AMARILLO
48207,Haskell,TX,662,ABILENE-SWEETWATER
48209,Hays,TX,635,AUSTIN
48211,Hemphill,TX,634,AMARILLO
48213,Henderson,TX,623,DALLAS-FORT WORTH
48215,Hidalgo,TX,636,HARLINGEN-WESLACO-BROWNSVILLE
48217,Hill,TX,623,DALLAS-FORT WORTH
48219,Hockley,TX,651,LUBBOCK
48221,Hood,TX,623,DALLAS-FORT WORTH
48223,Hopkins,TX,623,DALLAS-FORT WORTH
48225,Houston,TX,709,TYLER-LONGVIEW (LFKN&NCGD)
48227,Howard,TX,633,ODESSA-MIDLAND
48229,Hudspeth,TX,765,EL PASO
48231,Hunt,TX,623,DALLAS-FORT WORTH
48233,Hutchinson,TX,634,AMARILLO
48235,Irion,TX,661,SAN ANGELO
48237,Jack,TX,623,DALLAS-FORT WORTH
48239,Jackson,TX,618,HOUSTON
48241,Jasper,TX,692,BEAUMONT-PORT ARTHUR
48243,Jeff Davis,TX,633,ODESSA-MIDLAND
48245,Jefferson,TX,692,BEAUMONT-PORT ARTHUR
48247,Jim Hogg,TX,600,CORPUS CHRISTI
48249,Jim Wells,TX,600,CORPUS CHRISTI
48251,Johnson,TX,623,DALLAS-FORT WORTH
48253,Jones,TX,662,ABILENE-SWEETWATER
48255,Karnes,TX,641,SAN ANTONIO
48257,Kaufman,TX,623,DALLAS-FORT WORTH
48259,Kendall,TX,641,SAN ANTONIO
48261,Kenedy,TX,600,CORPUS CHRISTI
48263,Kent,TX,651,LUBBOCK
48265,Kerr,TX,641,SAN ANTONIO
48267,Kimble,TX,661,SAN ANGELO
48269,King,TX,627,WICHITA FALLS-LAWTON
48271,Kinney,TX,641,SAN ANTONIO
48273,Kleberg,TX,600,CORPUS CHRISTI
48275,Knox,TX,662,ABILENE-SWEETWATER
48277,Lamar,TX,623,DALLAS-FORT WORTH
48279,Lamb,TX,651,LUBBOCK
48281,Lampasas,TX,625,WACO-TEMPLE-BRYAN
48283,La Salle,TX,641,SAN ANTONIO
48285,Lavaca,TX,641,SAN ANTONIO
48287,Lee,TX,635,AUSTIN
48289,Leon,TX,625,WACO-TEMPLE-BRYAN
48291,Liberty,TX,618,HOUSTON
48293,Limestone,TX,625,WACO-TEMPLE-BRYAN
48295,Lipscomb,TX,634,AMARILLO
48297,Live Oak,TX,600,CORPUS CHRISTI
48299,Llano,TX,635,AUSTIN
48301,Loving,TX,633,ODESSA-MIDLAND
48303,Lubbock,TX,651,LUBBOCK
48305,Lynn,TX,651,LUBBOCK
48307,McCulloch,TX,661,SAN ANGELO
48309,McLennan,TX,625,WACO-TEMPLE-BRYAN
48311,McMullen,TX,641,SAN ANTONIO
48313,Madison,TX,625,WACO-TEMPLE-BRYAN
48315,Marion,TX,612,SHREVEPORT
48317,Martin,TX,633,ODESSA-MIDLAND
48319,Mason,TX,635,AUSTIN
48321,Matagorda,TX,618,HOUSTON
48323,Maverick,TX,641,SAN ANTONIO
48325,Medina,TX,641,SAN ANTONIO
48327,Menard,TX,661,SAN ANGELO
48329,Midland,TX,633,ODESSA-MIDLAND
48331,Milam,TX,625,WACO-TEMPLE-BRYAN
48333,Mills,TX,625,WACO-TEMPLE-BRYAN
48335,Mitchell,TX,662,ABILENE-SWEETWATER
48337,Montague,TX,627,WICHITA FALLS-LAWTON
48339,Montgomery,TX,618,HOUSTON
48341,Moore,TX,634,AMARILLO
48343,Morris,TX,612,SHREVEPORT
48345,Motley,TX,651,LUBBOCK
48347,Nacogdoches,TX,709,TYLER-LONGVIEW (LFKN&NCGD)
48349,Navarro,TX,623,DALLAS-FORT WORTH
48351,Newton,TX,692,BEAUMONT-PORT ARTHUR
48353,Nolan,TX,662,ABILENE-SWEETWATER
48355,Nueces,TX,600,CORPUS CHRISTI
48357,Ochiltree,TX,634,AMARILLO
48359,Oldham,TX,634,AMARILLO
48361,Orange,TX,692,BEAUMONT-PORT ARTHUR
48363,Palo Pinto,TX,623,DALLAS-FORT WORTH
48365,Panola,TX,612,SHREVEPORT
48367,Parker,TX,623,DALLAS-FORT WORTH
48369,Parmer,TX,634,AMARILLO
48371,Pecos,TX,633,ODESSA-MIDLAND
48373,Polk,TX,618,HOUSTON
48375,Potter,TX,634,AMARILLO
48377,Presidio,TX,633,ODESSA-MIDLAND
48379,Rains,TX,623,DALLAS-FORT WORTH
48381,Randall,TX,634,AMARILLO
48383,Reagan,TX,633,ODESSA-MIDLAND
48385,Real,TX,641,SAN ANTONIO
48387,Red River,TX,623,DALLAS-FORT WORTH
48389,Reeves,TX,633,ODESSA-MIDLAND
48391,Refugio,TX,600,CORPUS CHRISTI
48393,Roberts,TX,634,AMARILLO
48395,Robertson,TX,625,WACO-TEMPLE-BRYAN
48397,Rockwall,TX,623,DALLAS-FORT WORTH
48399,Runnels,TX,662,ABILENE-SWEETWATER
48401,Rusk,TX,709,TYLER-LONGVIEW (LFKN&NCGD)
48403,Sabine,TX,709,TYLER-LONGVIEW (LFKN&NCGD)
48405,San Augustine,TX,709,TYLER-LONGVIEW (LFKN&NCGD)
48407,San Jacinto,TX,618,HOUSTON
48409,San Patricio,TX,600,CORPUS CHRISTI
48411,San Saba,TX,625,WACO-TEMPLE-BRYAN
48413,Schleicher,TX,661,SAN ANGELO
48415,Scurry,TX,662,ABILENE-SWEETWATER
48417,Shackelford,TX,662,ABILENE-SWEETWATER
48419,Shelby,TX,612,SHREVEPORT
48421,Sherman,TX,634,AMARILLO
48423,Smith,TX,709,TYLER-LONGVIEW (LFKN&NCGD)
48425,Somervell,TX,623,DALLAS-FORT WORTH
48427,Starr,TX,636,HARLINGEN-WESLACO-BROWNSVILLE
48429,Stephens,TX,662,ABILENE-SWEETWATER
48431,Sterling,TX,661,SAN ANGELO
48433,Stonewall,TX,662,ABILENE-SWEETWATER
48435,Sutton,TX,661,SAN ANGELO
48437,Swisher,TX,634,AMARILLO
48439,Tarrant,TX,623,DALLAS-FORT WORTH
48441,Taylor,TX,662,ABILENE-SWEETWATER
48443,Terrell,TX,633,ODESSA-MIDLAND
48445,Terry,TX,651,LUBBOCK
48447,Throckmorton,TX,662,ABILENE-SWEETWATER
48449,Titus,TX,612,SHREVEPORT
48451,Tom Green,TX,661,SAN ANGELO
48453,Travis,TX,635,AUSTIN
48455,Trinity,TX,618,HOUSTON
48457,Tyler,TX,692,BEAUMONT-PORT ARTHUR
48459,Upshur,TX,709,TYLER-LONGVIEW (LFKN&NCGD)
48461,Upton,TX,633,ODESSA-MIDLAND
48463,Uvalde,TX,641,SAN ANTONIO
48465,Val Verde,TX,641,SAN ANTONIO
48467,Van Zandt,TX,623,DALLAS-FORT WORTH
48469,Victoria,TX,626,VICTORIA
48471,Walker,TX,618,HOUSTON
48473,Waller,TX,618,HOUSTON
48475,Ward,TX,633,ODESSA-MIDLAND
48477,Washington,TX,618,HOUSTON
48479,Webb,TX,749,LAREDO
48481,Wharton,TX,618,HOUSTON
48483,Wheeler,TX,634,AMARILLO
48485,Wichita,TX,627,WICHITA FALLS-LAWTON
48487,Wilbarger,TX,627,WICHITA FALLS-LAWTON
48489,Willacy,TX,636,HARLINGEN-WESLACO-BROWNSVILLE
48491,Williamson,TX,635,AUSTIN
48493,Wilson,TX,641,SAN ANTONIO
48495,Winkler,TX,633,ODESSA-MIDLAND
48497,Wise,TX,623,DALLAS-FORT WORTH
48499,Wood,TX,709,TYLER-LONGVIEW (LFKN&NCGD)
48501,Yoakum,TX,651,LUBBOCK
48503,Young,TX,627,WICHITA FALLS-LAWTON
48505,Zapata,TX,749,LAREDO
48507,Zavala,TX,641,SAN ANTONIO
49001,Beaver,UT,770,SALT LAKE CITY
49003,Box Elder,UT,770,SALT LAKE CITY
49005,Cache,UT,770,SALT LAKE CITY
49007,Carbon,UT,770,SALT LAKE CITY
49009,Daggett,UT,770,SALT LAKE CITY
49011,Davis,UT,770,SALT LAKE CITY
49013,Duchesne,UT,770,SALT LAKE CITY
49015,Emery,UT,770,SALT LAKE CITY
49017,Garfield,UT,770,SALT LAKE CITY
49019,Grand,UT,770,SALT LAKE CITY
49021,Iron,UT,770,SALT LAKE CITY
49023,Juab,UT,770,SALT LAKE CITY
49025,Kane,UT,770,SALT LAKE CITY
49027,Millard,UT,770,SALT LAKE CITY
49029,Morgan,UT,770,SALT LAKE CITY
49031,Piute,UT,770,SALT LAKE CITY
49033,Rich,UT,770,SALT LAKE CITY
49035,Salt Lake,UT,770,SALT LAKE CITY
49037,San Juan,UT,770,SALT LAKE CITY
49039,Sanpete,UT,770,SALT LAKE CITY
49041,Sevier,UT,770,SALT LAKE CITY
49043,Summit,UT,770,SALT LAKE CITY
49045,Tooele,UT,770,SALT LAKE CITY
49047,Uintah,UT,770,SALT LAKE CITY
49049,Utah,UT,770,SALT LAKE CITY
49051,Wasatch,UT,770,SALT LAKE CITY
49053,Washington,UT,770,SALT LAKE CITY
49055,Wayne,UT,770,SALT LAKE CITY
49057,Weber,UT,770,SALT LAKE CITY
50001,Addison,VT,523,BURLINGTON-PLATTSBURGH
50003,Bennington,VT,532,ALBANY-SCHENECTADY-TROY
50005,Caledonia,VT,523,BURLINGTON-PLATTSBURGH
50007,Chittenden,VT,523,BURLINGTON-PLATTSBURGH
50009,Essex,VT,523,BURLINGTON-PLATTSBURGH
50011,Franklin,VT,523,BURLINGTON-PLATTSBURGH
50013,Grand Isle,VT,523,BURLINGTON-PLATTSBURGH
50015,Lamoille,VT,523,BURLINGTON-PLATTSBURGH
50017,Orange,VT,523,BURLINGTON-PLATTSBURGH
50019,Orleans,VT,523,BURLINGTON-PLATTSBURGH
50021,Rutland,VT,523,BURLINGTON-PLATTSBURGH
50023,Washington,VT,523,BURLINGTON-PLATTSBURGH
50025,Windham,VT,506,BOSTON
50027,Windsor,VT,523,BURLINGTON-PLATTSBURGH
51001,Accomack,VA,544,NORFOLK-PORTSMOUTH-NEWPORT NEWS
51003,Albemarle,VA,584,CHARLOTTESVILLE
51005,Alleghany,VA,573,ROANOKE-LYNCHBURG
51007,Amelia,VA,556,RICHMOND-PETERSBURG
51009,Amherst,VA,573,ROANOKE-LYNCHBURG
51011,Appomattox,VA,573,ROANOKE-LYNCHBURG
51013,Arlington,VA,511,"WASHINGTON, DC-HAGRSTWN"
51015,Augusta,VA,569,HARRISONBURG
51017,Bath,VA,573,ROANOKE-LYNCHBURG
51019,Bedford,VA,573,ROANOKE-LYNCHBURG
51021,Bland,VA,573,ROANOKE-LYNCHBURG
51023,Botetourt,VA,573,ROANOKE-LYNCHBURG
